level1,level2,pattern,weight
liwc,feel,cool*,1
liwc,feel,drie*,1
liwc,feel,drily,1
liwc,feel,dry*,1
liwc,feel,edge,1
liwc,feel,edges,1
liwc,feel,edging,1
liwc,feel,feel,1
liwc,feel,feeling*,1
liwc,feel,feels,1
liwc,feel,felt,1
liwc,feel,finger*,1
liwc,feel,fire,1
liwc,feel,flexib*,1
liwc,feel,fragil*,1
liwc,feel,freez*,1
liwc,feel,froze*,1
liwc,feel,fuzz*,1
liwc,feel,grab*,1
liwc,feel,grip,1
liwc,feel,gripp*,1
liwc,feel,grips,1
liwc,feel,hair*,1
liwc,feel,hand,1
liwc,feel,handful*,1
liwc,feel,hands,1
liwc,feel,hard,1
liwc,feel,harde*,1
liwc,feel,heavie*,1
liwc,feel,heavy*,1
liwc,feel,hot,1
liwc,feel,hott*,1
liwc,feel,leather*,1
liwc,feel,limp*,1
liwc,feel,loose*,1
liwc,feel,press,1
liwc,feel,pressed,1
liwc,feel,presser*,1
liwc,feel,presses,1
liwc,feel,rough*,1
liwc,feel,round*,1
liwc,feel,rub,1
liwc,feel,rubbed,1
liwc,feel,rubbing,1
liwc,feel,rubs,1
liwc,feel,sand,1
liwc,feel,sands,1
liwc,feel,sandy,1
liwc,feel,scratch*,1
liwc,feel,sharp*,1
liwc,feel,silk*,1
liwc,feel,skin,1
liwc,feel,smooth*,1
liwc,feel,soft*,1
liwc,feel,squeez*,1
liwc,feel,stroke*,1
liwc,feel,stroki*,1
liwc,feel,thick*,1
liwc,feel,thin,1
liwc,feel,thinn*,1
liwc,feel,tight*,1
liwc,feel,touch*,1
liwc,feel,warm*,1
liwc,feel,weight,1
liwc,feel,weighted,1
liwc,feel,weighting,1
liwc,feel,weightless*,1
liwc,feel,weightlift*,1
liwc,feel,weights,1
liwc,feel,wet,1
liwc,feel,wetly,1
liwc,bio,abdomen*,1
liwc,bio,abortion*,1
liwc,bio,abs,1
liwc,bio,ache*,1
liwc,bio,aching,1
liwc,bio,acne,1
liwc,bio,addict*,1
liwc,bio,advil,1
liwc,bio,aids,1
liwc,bio,alcohol*,1
liwc,bio,alive,1
liwc,bio,allerg*,1
liwc,bio,amput*,1
liwc,bio,anal,1
liwc,bio,ankle*,1
liwc,bio,anorexi*,1
liwc,bio,antacid*,1
liwc,bio,antidepressant*,1
liwc,bio,anus*,1
liwc,bio,appendic*,1
liwc,bio,appendix,1
liwc,bio,appeti*,1
liwc,bio,arch,1
liwc,bio,arm,1
liwc,bio,armpit*,1
liwc,bio,arms*,1
liwc,bio,arous*,1
liwc,bio,arse,1
liwc,bio,arses,1
liwc,bio,arter*,1
liwc,bio,arthr*,1
liwc,bio,asleep,1
liwc,bio,aspirin*,1
liwc,bio,ass,1
liwc,bio,asses,1
liwc,bio,asthma*,1
liwc,bio,ate,1
liwc,bio,bake*,1
liwc,bio,baking,1
liwc,bio,bald,1
liwc,bio,bandage*,1
liwc,bio,bandaid,1
liwc,bio,bar,1
liwc,bio,bars,1
liwc,bio,beer*,1
liwc,bio,bellies,1
liwc,bio,belly,1
liwc,bio,bi,1
liwc,bio,bicep*,1
liwc,bio,binge*,1
liwc,bio,binging,1
liwc,bio,bipolar,1
liwc,bio,bladder*,1
liwc,bio,bleed*,1
liwc,bio,blind*,1
liwc,bio,blood,1
liwc,bio,bloody,1
liwc,bio,bodi*,1
liwc,bio,body*,1
liwc,bio,boil*,1
liwc,bio,bone,1
liwc,bio,boner*,1
liwc,bio,bones,1
liwc,bio,bony,1
liwc,bio,boob*,1
liwc,bio,booz*,1
liwc,bio,bowel*,1
liwc,bio,brain*,1
liwc,bio,bread,1
liwc,bio,breakfast*,1
liwc,bio,breast*,1
liwc,bio,breath*,1
liwc,bio,bronchi*,1
liwc,bio,brunch*,1
liwc,bio,bulimi*,1
liwc,bio,burp*,1
liwc,bio,butt,1
liwc,bio,butts,1
liwc,bio,cafeteria*,1
liwc,bio,cancer*,1
liwc,bio,candie*,1
liwc,bio,candy,1
liwc,bio,cardia*,1
liwc,bio,cardio*,1
liwc,bio,checkup*,1
liwc,bio,cheek*,1
liwc,bio,chest*,1
liwc,bio,chew*,1
liwc,bio,chills,1
liwc,bio,chiropract*,1
liwc,bio,chlamydia,1
liwc,bio,chok*,1
liwc,bio,cholester*,1
liwc,bio,chow*,1
liwc,bio,chronic*,1
liwc,bio,cigar*,1
liwc,bio,clinic*,1
liwc,bio,clothes,1
liwc,bio,cock,1
liwc,bio,cocks*,1
liwc,bio,codeine,1
liwc,bio,coffee*,1
liwc,bio,coke*,1
liwc,bio,colon,1
liwc,bio,colono*,1
liwc,bio,colons,1
liwc,bio,coma*,1
liwc,bio,condom,1
liwc,bio,condoms,1
liwc,bio,congest*,1
liwc,bio,constipat*,1
liwc,bio,contag*,1
liwc,bio,cook*,1
liwc,bio,cornea*,1
liwc,bio,coronar*,1
liwc,bio,cough*,1
liwc,bio,cramp*,1
liwc,bio,crap,1
liwc,bio,crotch,1
liwc,bio,cuddl*,1
liwc,bio,cyst*,1
liwc,bio,deaf*,1
liwc,bio,decongest*,1
liwc,bio,dentist*,1
liwc,bio,derma*,1
liwc,bio,dessert*,1
liwc,bio,detox*,1
liwc,bio,diabet*,1
liwc,bio,diagnos*,1
liwc,bio,diarr*,1
liwc,bio,dick,1
liwc,bio,dicks,1
liwc,bio,diet*,1
liwc,bio,digest*,1
liwc,bio,dine,1
liwc,bio,dined,1
liwc,bio,diner,1
liwc,bio,diners,1
liwc,bio,dines,1
liwc,bio,dining,1
liwc,bio,dinner*,1
liwc,bio,disease*,1
liwc,bio,dish,1
liwc,bio,dishes,1
liwc,bio,dizz*,1
liwc,bio,doctor*,1
liwc,bio,dosage,1
liwc,bio,dose*,1
liwc,bio,dosing,1
liwc,bio,dr,1
liwc,bio,drank,1
liwc,bio,drink*,1
liwc,bio,drool*,1
liwc,bio,drows*,1
liwc,bio,drs,1
liwc,bio,drug*,1
liwc,bio,drunk*,1
liwc,bio,dx,1
liwc,bio,dyke*,1
liwc,bio,ear,1
liwc,bio,ears,1
liwc,bio,eat,1
liwc,bio,eaten,1
liwc,bio,eating,1
liwc,bio,eats,1
liwc,bio,egg*,1
liwc,bio,elbow*,1
liwc,bio,emphysem*,1
liwc,bio,enema*,1
liwc,bio,erectile,1
liwc,bio,erection*,1
liwc,bio,erotic*,1
liwc,bio,espresso*,1
liwc,bio,estrogen*,1
liwc,bio,exercis*,1
liwc,bio,exhaust*,1
liwc,bio,eye*,1
liwc,bio,face,1
liwc,bio,faces,1
liwc,bio,facial*,1
liwc,bio,faint*,1
liwc,bio,farsighted,1
liwc,bio,fat,1
liwc,bio,fatigu*,1
liwc,bio,fats,1
liwc,bio,fatt*,1
liwc,bio,fed,1
liwc,bio,feed,1
liwc,bio,feeder*,1
liwc,bio,feeding*,1
liwc,bio,feeds,1
liwc,bio,feet,1
liwc,bio,fever*,1
liwc,bio,finger*,1
liwc,bio,flesh*,1
liwc,bio,flu,1
liwc,bio,food*,1
liwc,bio,foot,1
liwc,bio,forearm*,1
liwc,bio,forehead*,1
liwc,bio,foreplay,1
liwc,bio,fries,1
liwc,bio,fruit*,1
liwc,bio,fry*,1
liwc,bio,fuck,1
liwc,bio,fucked*,1
liwc,bio,fucker*,1
liwc,bio,fuckin*,1
liwc,bio,fucks,1
liwc,bio,gay,1
liwc,bio,gays,1
liwc,bio,genital*,1
liwc,bio,gland*,1
liwc,bio,glaucoma,1
liwc,bio,glutton*,1
liwc,bio,gobble*,1
liwc,bio,gobbling,1
liwc,bio,gonorrhea,1
liwc,bio,goosebump*,1
liwc,bio,grocer*,1
liwc,bio,gulp*,1
liwc,bio,gums,1
liwc,bio,gut,1
liwc,bio,guts,1
liwc,bio,gynecolog*,1
liwc,bio,gyno*,1
liwc,bio,hair*,1
liwc,bio,hallucinat*,1
liwc,bio,hamstring*,1
liwc,bio,hand,1
liwc,bio,hands,1
liwc,bio,hangover*,1
liwc,bio,head,1
liwc,bio,headache*,1
liwc,bio,heads,1
liwc,bio,heal,1
liwc,bio,healed,1
liwc,bio,healer*,1
liwc,bio,healing,1
liwc,bio,heals,1
liwc,bio,health*,1
liwc,bio,heart,1
liwc,bio,heartburn*,1
liwc,bio,hearts,1
liwc,bio,heel*,1
liwc,bio,helpings,1
liwc,bio,hemor*,1
liwc,bio,herpes,1
liwc,bio,hiccup*,1
liwc,bio,hip,1
liwc,bio,hips,1
liwc,bio,hiv,1
liwc,bio,ho,1
liwc,bio,homo,1
liwc,bio,homos,1
liwc,bio,homosexual*,1
liwc,bio,hormone*,1
liwc,bio,hornie*,1
liwc,bio,horny,1
liwc,bio,hospital*,1
liwc,bio,hug,1
liwc,bio,hugg*,1
liwc,bio,hugs,1
liwc,bio,hump*,1
liwc,bio,hunger*,1
liwc,bio,hungover,1
liwc,bio,hungr*,1
liwc,bio,hyperten*,1
liwc,bio,hypotherm*,1
liwc,bio,ibuprofen,1
liwc,bio,ICU,1
liwc,bio,ill,1
liwc,bio,illness*,1
liwc,bio,immun*,1
liwc,bio,incest*,1
liwc,bio,indigestion,1
liwc,bio,infect*,1
liwc,bio,inflam*,1
liwc,bio,ingest*,1
liwc,bio,injur*,1
liwc,bio,insomnia*,1
liwc,bio,insulin,1
liwc,bio,intestin*,1
liwc,bio,intox*,1
liwc,bio,itch*,1
liwc,bio,iv,1
liwc,bio,jaw*,1
liwc,bio,jissom,1
liwc,bio,jizz,1
liwc,bio,joints,1
liwc,bio,kidney*,1
liwc,bio,kiss*,1
liwc,bio,kitchen*,1
liwc,bio,knee*,1
liwc,bio,knuckle*,1
liwc,bio,leg,1
liwc,bio,legs*,1
liwc,bio,lesbian*,1
liwc,bio,leuke*,1
liwc,bio,libid*,1
liwc,bio,life,1
liwc,bio,lip,1
liwc,bio,lips*,1
liwc,bio,liquor*,1
liwc,bio,liver*,1
liwc,bio,living,1
liwc,bio,love,1
liwc,bio,loved,1
liwc,bio,lover*,1
liwc,bio,loves,1
liwc,bio,lozenge*,1
liwc,bio,lump,1
liwc,bio,lunch*,1
liwc,bio,lung*,1
liwc,bio,lust*,1
liwc,bio,lymph*,1
liwc,bio,makeout*,1
liwc,bio,mammogram,1
liwc,bio,manicdep*,1
liwc,bio,meal*,1
liwc,bio,medic*,1
liwc,bio,migrain*,1
liwc,bio,milk*,1
liwc,bio,miscar*,1
liwc,bio,mono,1
liwc,bio,mouth*,1
liwc,bio,mri,1
liwc,bio,mucous*,1
liwc,bio,muscle*,1
liwc,bio,muscular,1
liwc,bio,myopi*,1
liwc,bio,naked,1
liwc,bio,nasal,1
liwc,bio,nause*,1
liwc,bio,nearsighted,1
liwc,bio,neck,1
liwc,bio,nerve*,1
liwc,bio,neural*,1
liwc,bio,neurolog*,1
liwc,bio,neuron*,1
liwc,bio,nipple*,1
liwc,bio,nose*,1
liwc,bio,nostril*,1
liwc,bio,nude*,1
liwc,bio,nudi*,1
liwc,bio,numb*,1
liwc,bio,nurse*,1
liwc,bio,nutrition*,1
liwc,bio,obes*,1
liwc,bio,OCD,1
liwc,bio,optometr*,1
liwc,bio,orgasm*,1
liwc,bio,orgies,1
liwc,bio,orgy,1
liwc,bio,orthodon*,1
liwc,bio,orthoped*,1
liwc,bio,ovar*,1
liwc,bio,overate,1
liwc,bio,overeat*,1
liwc,bio,overweight,1
liwc,bio,pain,1
liwc,bio,pained,1
liwc,bio,painf*,1
liwc,bio,paining,1
liwc,bio,painl*,1
liwc,bio,pains,1
liwc,bio,palm,1
liwc,bio,palms,1
liwc,bio,pap,1
liwc,bio,paraly*,1
liwc,bio,passion*,1
liwc,bio,pasta*,1
liwc,bio,patholog*,1
liwc,bio,pediatr*,1
liwc,bio,pee,1
liwc,bio,pelvi*,1
liwc,bio,penis*,1
liwc,bio,perspir*,1
liwc,bio,perver*,1
liwc,bio,pharmac*,1
liwc,bio,phobi*,1
liwc,bio,physical*,1
liwc,bio,physician*,1
liwc,bio,pill,1
liwc,bio,pills,1
liwc,bio,pimple*,1
liwc,bio,piss*,1
liwc,bio,pizza*,1
liwc,bio,pms,1
liwc,bio,podiatr*,1
liwc,bio,poison*,1
liwc,bio,poop*,1
liwc,bio,porn*,1
liwc,bio,pregnan*,1
liwc,bio,prescri*,1
liwc,bio,prick*,1
liwc,bio,prognos*,1
liwc,bio,prostat*,1
liwc,bio,prostitu*,1
liwc,bio,prozac,1
liwc,bio,prude,1
liwc,bio,prudes,1
liwc,bio,prudish*,1
liwc,bio,pubic,1
liwc,bio,puk*,1
liwc,bio,pulse,1
liwc,bio,puss,1
liwc,bio,pussies,1
liwc,bio,pussy*,1
liwc,bio,queas*,1
liwc,bio,queer*,1
liwc,bio,rape*,1
liwc,bio,raping,1
liwc,bio,rapist*,1
liwc,bio,rash*,1
liwc,bio,rehab*,1
liwc,bio,restau*,1
liwc,bio,retina*,1
liwc,bio,rib,1
liwc,bio,ribs,1
liwc,bio,ritalin,1
liwc,bio,rx,1
liwc,bio,salad*,1
liwc,bio,saliv*,1
liwc,bio,sandwich*,1
liwc,bio,scab*,1
liwc,bio,scalp,1
liwc,bio,schizophren*,1
liwc,bio,scrape*,1
liwc,bio,screw*,1
liwc,bio,seduc*,1
liwc,bio,seizure*,1
liwc,bio,sensation,1
liwc,bio,sensations,1
liwc,bio,servings,1
liwc,bio,sex*,1
liwc,bio,shirt*,1
liwc,bio,shit*,1
liwc,bio,shoe*,1
liwc,bio,shoulder*,1
liwc,bio,sick,1
liwc,bio,sickday*,1
liwc,bio,sicker,1
liwc,bio,sickest,1
liwc,bio,sickleave*,1
liwc,bio,sickly,1
liwc,bio,sickness*,1
liwc,bio,sinus*,1
liwc,bio,skelet*,1
liwc,bio,skin,1
liwc,bio,skinni*,1
liwc,bio,skinny*,1
liwc,bio,skull,1
liwc,bio,sleep*,1
liwc,bio,slender*,1
liwc,bio,slept,1
liwc,bio,slut*,1
liwc,bio,smok*,1
liwc,bio,snack*,1
liwc,bio,soda*,1
liwc,bio,sore*,1
liwc,bio,spat,1
liwc,bio,spinal,1
liwc,bio,spine,1
liwc,bio,spit,1
liwc,bio,spits,1
liwc,bio,spitting,1
liwc,bio,starve*,1
liwc,bio,starving,1
liwc,bio,std*,1
liwc,bio,stiff*,1
liwc,bio,stomach*,1
liwc,bio,strept*,1
liwc,bio,stroke*,1
liwc,bio,stud,1
liwc,bio,stuffed,1
liwc,bio,sugar*,1
liwc,bio,sunburn*,1
liwc,bio,supper*,1
liwc,bio,surgeon*,1
liwc,bio,surger*,1
liwc,bio,swallow*,1
liwc,bio,sweat*,1
liwc,bio,swelling,1
liwc,bio,swollen,1
liwc,bio,symptom*,1
liwc,bio,syndrome*,1
liwc,bio,syphili*,1
liwc,bio,tast*,1
liwc,bio,tea,1
liwc,bio,teeth*,1
liwc,bio,tender*,1
liwc,bio,tendon,1
liwc,bio,tendoni*,1
liwc,bio,tendons,1
liwc,bio,testosterone*,1
liwc,bio,therap*,1
liwc,bio,thermometer*,1
liwc,bio,thigh*,1
liwc,bio,thirst*,1
liwc,bio,throat*,1
liwc,bio,throb*,1
liwc,bio,thyroid*,1
liwc,bio,tingl*,1
liwc,bio,tire*,1
liwc,bio,tiring,1
liwc,bio,tit,1
liwc,bio,tits,1
liwc,bio,titties,1
liwc,bio,titty,1
liwc,bio,toe,1
liwc,bio,toenail*,1
liwc,bio,toes,1
liwc,bio,tongue*,1
liwc,bio,tonsils,1
liwc,bio,tooth*,1
liwc,bio,tox*,1
liwc,bio,tricep*,1
liwc,bio,tumo*,1
liwc,bio,twitch*,1
liwc,bio,tylenol,1
liwc,bio,ulcer*,1
liwc,bio,unhealth*,1
liwc,bio,urin*,1
liwc,bio,uter*,1
liwc,bio,vagina*,1
liwc,bio,vd,1
liwc,bio,veget*,1
liwc,bio,veggie*,1
liwc,bio,vein*,1
liwc,bio,vertigo,1
liwc,bio,viagra,1
liwc,bio,vicodin,1
liwc,bio,virgin*,1
liwc,bio,vitamin*,1
liwc,bio,vomit*,1
liwc,bio,waist*,1
liwc,bio,wake,1
liwc,bio,wart,1
liwc,bio,warts,1
liwc,bio,wash,1
liwc,bio,water,1
liwc,bio,weak*,1
liwc,bio,wear,1
liwc,bio,weary,1
liwc,bio,weigh,1
liwc,bio,weighed,1
liwc,bio,weighing*,1
liwc,bio,weighs,1
liwc,bio,weight,1
liwc,bio,wheez*,1
liwc,bio,whiskey*,1
liwc,bio,whisky*,1
liwc,bio,whore*,1
liwc,bio,wine,1
liwc,bio,wines,1
liwc,bio,withdrawal,1
liwc,bio,womb*,1
liwc,bio,wound*,1
liwc,bio,wrist*,1
liwc,bio,xanax,1
liwc,bio,xray*,1
liwc,bio,yawn*,1
liwc,bio,zit,1
liwc,bio,zits,1
liwc,bio,zoloft,1
liwc,body,abdomen*,1
liwc,body,abs,1
liwc,body,anal,1
liwc,body,ankle*,1
liwc,body,anus*,1
liwc,body,appendix,1
liwc,body,arch,1
liwc,body,arm,1
liwc,body,armpit*,1
liwc,body,arms*,1
liwc,body,arous*,1
liwc,body,arse,1
liwc,body,arses,1
liwc,body,arter*,1
liwc,body,asleep,1
liwc,body,ass,1
liwc,body,asses,1
liwc,body,bald,1
liwc,body,bellies,1
liwc,body,belly,1
liwc,body,bicep*,1
liwc,body,bladder*,1
liwc,body,blood,1
liwc,body,bloody,1
liwc,body,bodi*,1
liwc,body,body*,1
liwc,body,bone,1
liwc,body,bones,1
liwc,body,bony,1
liwc,body,boob*,1
liwc,body,bowel*,1
liwc,body,brain*,1
liwc,body,breast*,1
liwc,body,breath*,1
liwc,body,butt,1
liwc,body,butts,1
liwc,body,cheek*,1
liwc,body,chest*,1
liwc,body,clothes,1
liwc,body,cock,1
liwc,body,cocks*,1
liwc,body,colon,1
liwc,body,colons,1
liwc,body,cornea*,1
liwc,body,crap,1
liwc,body,crotch,1
liwc,body,dick,1
liwc,body,dicks,1
liwc,body,drool*,1
liwc,body,ear,1
liwc,body,ears,1
liwc,body,elbow*,1
liwc,body,erectile,1
liwc,body,erection*,1
liwc,body,eye*,1
liwc,body,face,1
liwc,body,faces,1
liwc,body,facial*,1
liwc,body,fat,1
liwc,body,fatt*,1
liwc,body,feet,1
liwc,body,finger*,1
liwc,body,flesh*,1
liwc,body,foot,1
liwc,body,forearm*,1
liwc,body,forehead*,1
liwc,body,genital*,1
liwc,body,goosebump*,1
liwc,body,gums,1
liwc,body,gut,1
liwc,body,guts,1
liwc,body,hair*,1
liwc,body,hamstring*,1
liwc,body,hand,1
liwc,body,hands,1
liwc,body,head,1
liwc,body,heads,1
liwc,body,heart,1
liwc,body,hearts,1
liwc,body,heel*,1
liwc,body,hip,1
liwc,body,hips,1
liwc,body,hornie*,1
liwc,body,horny,1
liwc,body,intestin*,1
liwc,body,itch*,1
liwc,body,jaw*,1
liwc,body,joints,1
liwc,body,kidney*,1
liwc,body,knee*,1
liwc,body,knuckle*,1
liwc,body,leg,1
liwc,body,legs*,1
liwc,body,lip,1
liwc,body,lips*,1
liwc,body,liver*,1
liwc,body,lung*,1
liwc,body,mouth*,1
liwc,body,mucous*,1
liwc,body,muscle*,1
liwc,body,muscular,1
liwc,body,naked,1
liwc,body,nasal,1
liwc,body,neck,1
liwc,body,nerve*,1
liwc,body,neural*,1
liwc,body,neuron*,1
liwc,body,nipple*,1
liwc,body,nose*,1
liwc,body,nostril*,1
liwc,body,nude*,1
liwc,body,nudi*,1
liwc,body,orgasm*,1
liwc,body,ovar*,1
liwc,body,palm,1
liwc,body,palms,1
liwc,body,pee,1
liwc,body,pelvi*,1
liwc,body,penis*,1
liwc,body,perspir*,1
liwc,body,piss*,1
liwc,body,poop*,1
liwc,body,prick*,1
liwc,body,prostat*,1
liwc,body,pulse,1
liwc,body,pussies,1
liwc,body,pussy*,1
liwc,body,rash*,1
liwc,body,retina*,1
liwc,body,rib,1
liwc,body,ribs,1
liwc,body,saliv*,1
liwc,body,scalp,1
liwc,body,sensation,1
liwc,body,sensations,1
liwc,body,shirt*,1
liwc,body,shit*,1
liwc,body,shoe*,1
liwc,body,shoulder*,1
liwc,body,skelet*,1
liwc,body,skin,1
liwc,body,skinni*,1
liwc,body,skull,1
liwc,body,sleep*,1
liwc,body,slender*,1
liwc,body,slept,1
liwc,body,spat,1
liwc,body,spinal,1
liwc,body,spine,1
liwc,body,spit,1
liwc,body,spits,1
liwc,body,spitting,1
liwc,body,stomach*,1
liwc,body,sweat*,1
liwc,body,teeth*,1
liwc,body,tendon,1
liwc,body,tendons,1
liwc,body,thigh*,1
liwc,body,thirst*,1
liwc,body,throat*,1
liwc,body,tit,1
liwc,body,tits,1
liwc,body,titties,1
liwc,body,titty,1
liwc,body,toe,1
liwc,body,toenail*,1
liwc,body,toes,1
liwc,body,tongue*,1
liwc,body,tonsils,1
liwc,body,tooth*,1
liwc,body,tricep*,1
liwc,body,urin*,1
liwc,body,uter*,1
liwc,body,vagina*,1
liwc,body,vein*,1
liwc,body,waist*,1
liwc,body,wake,1
liwc,body,wear,1
liwc,body,womb*,1
liwc,body,wrist*,1
liwc,health,abortion*,1
liwc,health,ache*,1
liwc,health,aching,1
liwc,health,acne,1
liwc,health,addict*,1
liwc,health,advil,1
liwc,health,aids,1
liwc,health,alcohol*,1
liwc,health,alive,1
liwc,health,allerg*,1
liwc,health,amput*,1
liwc,health,anorexi*,1
liwc,health,antacid*,1
liwc,health,antidepressant*,1
liwc,health,appendic*,1
liwc,health,arthr*,1
liwc,health,aspirin*,1
liwc,health,asthma*,1
liwc,health,bandage*,1
liwc,health,bandaid,1
liwc,health,binge*,1
liwc,health,binging,1
liwc,health,bipolar,1
liwc,health,bleed*,1
liwc,health,blind*,1
liwc,health,bronchi*,1
liwc,health,bulimi*,1
liwc,health,burp*,1
liwc,health,cancer*,1
liwc,health,cardia*,1
liwc,health,cardio*,1
liwc,health,checkup*,1
liwc,health,chills,1
liwc,health,chiropract*,1
liwc,health,chlamydia,1
liwc,health,chok*,1
liwc,health,cholester*,1
liwc,health,chronic*,1
liwc,health,clinic*,1
liwc,health,codeine,1
liwc,health,colono*,1
liwc,health,coma*,1
liwc,health,congest*,1
liwc,health,constipat*,1
liwc,health,contag*,1
liwc,health,coronar*,1
liwc,health,cough*,1
liwc,health,cramp*,1
liwc,health,cyst*,1
liwc,health,deaf*,1
liwc,health,decongest*,1
liwc,health,dentist*,1
liwc,health,derma*,1
liwc,health,detox*,1
liwc,health,diabet*,1
liwc,health,diagnos*,1
liwc,health,diarr*,1
liwc,health,digest*,1
liwc,health,disease*,1
liwc,health,dizz*,1
liwc,health,doctor*,1
liwc,health,dosage,1
liwc,health,dose*,1
liwc,health,dosing,1
liwc,health,dr,1
liwc,health,drows*,1
liwc,health,drs,1
liwc,health,drug*,1
liwc,health,dx,1
liwc,health,emphysem*,1
liwc,health,enema*,1
liwc,health,estrogen*,1
liwc,health,exercis*,1
liwc,health,exhaust*,1
liwc,health,faint*,1
liwc,health,farsighted,1
liwc,health,fat,1
liwc,health,fatigu*,1
liwc,health,fats,1
liwc,health,fatt*,1
liwc,health,fever*,1
liwc,health,flu,1
liwc,health,gland*,1
liwc,health,glaucoma,1
liwc,health,gynecolog*,1
liwc,health,gyno*,1
liwc,health,hallucinat*,1
liwc,health,hangover*,1
liwc,health,headache*,1
liwc,health,heal,1
liwc,health,healed,1
liwc,health,healer*,1
liwc,health,healing,1
liwc,health,heals,1
liwc,health,health*,1
liwc,health,heartburn*,1
liwc,health,hemor*,1
liwc,health,herpes,1
liwc,health,hiccup*,1
liwc,health,hiv,1
liwc,health,hormone*,1
liwc,health,hospital*,1
liwc,health,hungover,1
liwc,health,hyperten*,1
liwc,health,hypotherm*,1
liwc,health,ibuprofen,1
liwc,health,ICU,1
liwc,health,ill,1
liwc,health,illness*,1
liwc,health,immun*,1
liwc,health,indigestion,1
liwc,health,infect*,1
liwc,health,inflam*,1
liwc,health,ingest*,1
liwc,health,injur*,1
liwc,health,insomnia*,1
liwc,health,insulin,1
liwc,health,intox*,1
liwc,health,itch*,1
liwc,health,iv,1
liwc,health,leuke*,1
liwc,health,life,1
liwc,health,living,1
liwc,health,lozenge*,1
liwc,health,lump,1
liwc,health,lymph*,1
liwc,health,mammogram,1
liwc,health,manicdep*,1
liwc,health,medic*,1
liwc,health,migrain*,1
liwc,health,miscar*,1
liwc,health,mono,1
liwc,health,mri,1
liwc,health,myopi*,1
liwc,health,nause*,1
liwc,health,nearsighted,1
liwc,health,neurolog*,1
liwc,health,numb*,1
liwc,health,nurse*,1
liwc,health,nutrition*,1
liwc,health,obes*,1
liwc,health,OCD,1
liwc,health,optometr*,1
liwc,health,orthodon*,1
liwc,health,orthoped*,1
liwc,health,overweight,1
liwc,health,pain,1
liwc,health,pained,1
liwc,health,painf*,1
liwc,health,paining,1
liwc,health,painl*,1
liwc,health,pains,1
liwc,health,pap,1
liwc,health,paraly*,1
liwc,health,patholog*,1
liwc,health,pediatr*,1
liwc,health,pharmac*,1
liwc,health,phobi*,1
liwc,health,physical*,1
liwc,health,physician*,1
liwc,health,pill,1
liwc,health,pills,1
liwc,health,pimple*,1
liwc,health,pms,1
liwc,health,podiatr*,1
liwc,health,poison*,1
liwc,health,pregnan*,1
liwc,health,prescri*,1
liwc,health,prognos*,1
liwc,health,prozac,1
liwc,health,puk*,1
liwc,health,puss,1
liwc,health,queas*,1
liwc,health,rehab*,1
liwc,health,ritalin,1
liwc,health,rx,1
liwc,health,scab*,1
liwc,health,schizophren*,1
liwc,health,scrape*,1
liwc,health,seizure*,1
liwc,health,sick,1
liwc,health,sickday*,1
liwc,health,sicker,1
liwc,health,sickest,1
liwc,health,sickleave*,1
liwc,health,sickly,1
liwc,health,sickness*,1
liwc,health,sinus*,1
liwc,health,sore*,1
liwc,health,std*,1
liwc,health,stiff*,1
liwc,health,strept*,1
liwc,health,stroke*,1
liwc,health,sunburn*,1
liwc,health,surgeon*,1
liwc,health,surger*,1
liwc,health,swelling,1
liwc,health,swollen,1
liwc,health,symptom*,1
liwc,health,syndrome*,1
liwc,health,syphili*,1
liwc,health,tender*,1
liwc,health,tendoni*,1
liwc,health,testosterone*,1
liwc,health,therap*,1
liwc,health,thermometer*,1
liwc,health,throb*,1
liwc,health,thyroid*,1
liwc,health,tingl*,1
liwc,health,tire*,1
liwc,health,tiring,1
liwc,health,tox*,1
liwc,health,tumo*,1
liwc,health,twitch*,1
liwc,health,tylenol,1
liwc,health,ulcer*,1
liwc,health,unhealth*,1
liwc,health,vertigo,1
liwc,health,viagra,1
liwc,health,vicodin,1
liwc,health,vitamin*,1
liwc,health,vomit*,1
liwc,health,wart,1
liwc,health,warts,1
liwc,health,wash,1
liwc,health,weak*,1
liwc,health,weary,1
liwc,health,wheez*,1
liwc,health,withdrawal,1
liwc,health,wound*,1
liwc,health,xanax,1
liwc,health,xray*,1
liwc,health,yawn*,1
liwc,health,zit,1
liwc,health,zits,1
liwc,health,zoloft,1
liwc,sexual,abortion*,1
liwc,sexual,aids,1
liwc,sexual,arous*,1
liwc,sexual,ass,1
liwc,sexual,asses,1
liwc,sexual,bi,1
liwc,sexual,boner*,1
liwc,sexual,boob*,1
liwc,sexual,breast*,1
liwc,sexual,butt,1
liwc,sexual,butts,1
liwc,sexual,chlamydia,1
liwc,sexual,cock,1
liwc,sexual,cocks*,1
liwc,sexual,condom,1
liwc,sexual,condoms,1
liwc,sexual,cuddl*,1
liwc,sexual,dick,1
liwc,sexual,dicks,1
liwc,sexual,dyke*,1
liwc,sexual,erectile,1
liwc,sexual,erection*,1
liwc,sexual,erotic*,1
liwc,sexual,foreplay,1
liwc,sexual,fuck,1
liwc,sexual,fucked*,1
liwc,sexual,fucker*,1
liwc,sexual,fuckin*,1
liwc,sexual,fucks,1
liwc,sexual,gay,1
liwc,sexual,gays,1
liwc,sexual,genital*,1
